X,Y,id,name
24.3820261,40.9194568,8810128,
24.3825843,40.9201325,8810128,
24.3828819,40.9204452,8810128,
24.3832219,40.920725,8810128,
24.3838046,40.9211584,8810128,
24.3840151,40.9213273,8810128,
24.3843803,40.9215921,8810128,
24.3850272,40.9219753,8810128,
24.3867154,40.9225482,8810128,
24.3874026,40.9225865,8810128,
24.3880282,40.9222524,8810128,
24.3881544,40.9221731,8810128,
24.3882591,40.9221569,8810128,
24.3883355,40.9222066,8810128,
24.3884414,40.9223414,8810128,
24.3886862,40.9224332,8810128,
24.3888809,40.9220994,8810128,
24.3888699,40.9220257,8810128,
24.3888425,40.9219982,8810128,
24.3888169,40.9219717,8810128,
24.3887471,40.9219457,8810128,
24.3887354,40.9219636,8810128,
24.3885808,40.9218993,8810128,
24.3885617,40.9219211,8810128,
24.3883656,40.9218622,8810128,
24.3883263,40.9218212,8810128,
24.3881799,40.9218211,8810128,
24.3881434,40.921824,8810128,
24.388111,40.9219676,8810128,
24.387961,40.9220821,8810128,
24.3877789,40.92216,8810128,
24.3876986,40.9220573,8810128,
24.3883288,40.9213888,8810128,
24.3882692,40.921331,8810128,
24.3884871,40.9212145,8810128,
24.3892186,40.9211566,8810128,
24.3896357,40.9212935,8810128,
24.3901648,40.9213627,8810128,
24.3906166,40.9211782,8810128,
24.3907252,40.9211409,8810128,
24.3908609,40.9213693,8810128,
24.3903853,40.9220625,8810128,
24.3900048,40.9225594,8810128,
24.3901872,40.9228087,8810128,
24.3905765,40.9227386,8810128,
24.3909198,40.9228804,8810128,
24.3914091,40.9229623,8810128,
24.3914511,40.9232532,8810128,
24.3917723,40.923591,8810128,
24.391437,40.9238845,8810128,
24.3905615,40.9242379,8810128,
24.3904484,40.9245495,8810128,
24.3906658,40.9251431,8810128,
24.3910059,40.9256966,8810128,
24.3916359,40.9259316,8810128,
24.3916363,40.9259315,8810128,
24.3934019,40.926465,8810128,
24.3941806,40.9272639,8810128,
24.3945511,40.9276927,8810128,
24.3943736,40.927809,8810128,
24.3932279,40.9266067,8810128,
24.3922088,40.9262847,8810128,
24.3912841,40.9281207,8810128,
24.3913135,40.9288096,8810128,
24.3918199,40.929497,8810128,
24.391946,40.9302296,8810128,
24.3924793,40.9300443,8810128,
24.3925441,40.9301476,8810128,
24.3924134,40.9301942,8810128,
24.3923678,40.9301293,8810128,
24.3919561,40.9302884,8810128,
24.3932173,40.9322772,8810128,
24.3939769,40.9332139,8810128,
24.3945078,40.9339309,8810128,
24.3947284,40.9340429,8810128,
24.3950112,40.9341374,8810128,
24.3957475,40.9343227,8810128,
24.3964543,40.9345244,8810128,
24.3969942,40.9346478,8810128,
24.399088,40.9350641,8810128,
24.3994423,40.9350935,8810128,
24.401091,40.9344827,8810128,
24.4062414,40.9346899,8810128,
24.4063337,40.9337507,8810128,
24.406386,40.9327475,8810128,
24.4065086,40.9327492,8810128,
24.4065071,40.9327933,8810128,
24.4064633,40.9327937,8810128,
24.4064008,40.9337421,8810128,
24.4067092,40.9337535,8810128,
24.40666,40.934796,8810128,
24.4097244,40.9349111,8810128,
24.409669,40.9360047,8810128,
24.4100397,40.9361698,8810128,
24.4107546,40.936068,8810128,
24.4126794,40.9352342,8810128,
24.41216,40.9346399,8810128,
24.4112757,40.9343909,8810128,
24.4125492,40.9313178,8810128,
24.4106232,40.9311902,8810128,
24.4106402,40.9309883,8810128,
24.4050536,40.9306214,8810128,
24.405063,40.9305161,8810128,
24.4098006,40.9308262,8810128,
24.4126773,40.9310146,8810128,
24.4130318,40.9302106,8810128,
24.4131679,40.9295603,8810128,
24.414175,40.9297283,8810128,
24.4150551,40.9303461,8810128,
24.4156619,40.9308456,8810128,
24.4160796,40.9309566,8810128,
24.4163253,40.9315056,8810128,
24.416627,40.9321143,8810128,
24.4172504,40.9322409,8810128,
24.4170827,40.9327061,8810128,
24.4174562,40.9335274,8810128,
24.4183867,40.9335896,8810128,
24.4184937,40.934654,8810128,
24.4179376,40.9353763,8810128,
24.4172298,40.9361336,8810128,
24.4173124,40.936431,8810128,
24.4175333,40.9367186,8810128,
24.4180053,40.937023,8810128,
24.4199041,40.9367997,8810128,
24.4203523,40.9362996,8810128,
24.4212672,40.9360457,8810128,
24.4239105,40.9356321,8810128,
24.4251865,40.9364625,8810128,
24.42547,40.9375113,8810128,
24.4263422,40.9377471,8810128,
24.4273075,40.9386444,8810128,
24.4267907,40.9403357,8810128,
24.4266234,40.940712,8810128,
24.4271152,40.9413588,8810128,
24.4278472,40.9419117,8810128,
24.4276888,40.9420447,8810128,
24.4272452,40.941677,8810128,
24.426694,40.9413554,8810128,
24.4266178,40.9414096,8810128,
24.4261424,40.9410424,8810128,
24.4261268,40.9408327,8810128,
24.4262096,40.9406963,8810128,
24.4260464,40.9405441,8810128,
24.4252196,40.9410394,8810128,
24.4251549,40.9414963,8810128,
24.4252487,40.9418783,8810128,
24.4254625,40.9418872,8810128,
24.425589,40.9419816,8810128,
24.4257161,40.9419117,8810128,
24.4263971,40.9426659,8810128,
24.426685,40.9425047,8810128,
24.4267491,40.9425693,8810128,
24.4268346,40.9425295,8810128,
24.426952,40.9423664,8810128,
24.4269261,40.9422433,8810128,
24.4269928,40.9422195,8810128,
24.4270973,40.9422559,8810128,
24.4271365,40.9423806,8810128,
24.4270794,40.942503,8810128,
24.4266524,40.9428672,8810128,
24.4269003,40.9431059,8810128,
24.4268574,40.9432974,8810128,
24.4276961,40.9439284,8810128,
24.4293844,40.9445825,8810128,
24.4323051,40.9450956,8810128,
24.4360164,40.9458172,8810128,
24.4407165,40.9464288,8810128,
24.445528,40.9468173,8810128,
24.4460593,40.9460572,8810128,
24.4467196,40.9459791,8810128,
24.447177,40.9461624,8810128,
24.4481376,40.9461775,8810128,
24.4489495,40.9460566,8810128,
24.4494687,40.9449287,8810128,
24.4493882,40.9438639,8810128,
24.450041,40.9435149,8810128,
24.4503573,40.943544,8810128,
24.4504297,40.9433953,8810128,
24.4511592,40.943659,8810128,
24.4513945,40.9436203,8810128,
24.452193,40.9438112,8810128,
24.4522941,40.9439086,8810128,
24.45277,40.9440318,8810128,
24.4527876,40.9442737,8810128,
24.4531401,40.945133,8810128,
24.4539638,40.9452175,8810128,
24.4550514,40.9452124,8810128,
24.4564421,40.9451496,8810128,
24.4566487,40.9450513,8810128,
24.456687,40.944937,8810128,
24.4566001,40.9447551,8810128,
24.4567784,40.9445483,8810128,
24.4568898,40.944285,8810128,
24.4574955,40.9439948,8810128,
24.45776,40.9427657,8810128,
24.4580152,40.9421733,8810128,
24.4581212,40.9417687,8810128,
24.4583961,40.9417337,8810128,
24.459049,40.9419594,8810128,
24.4605566,40.9421659,8810128,
24.461084,40.9425804,8810128,
24.4609732,40.9436499,8810128,
24.4615077,40.9439585,8810128,
24.4631641,40.9443015,8810128,
24.4632709,40.9443236,8810128,
24.4637018,40.9439257,8810128,
24.4654283,40.9431463,8810128,
24.4659532,40.9433693,8810128,
24.466222,40.9439016,8810128,
24.4663169,40.9444026,8810128,
24.4676779,40.9444682,8810128,
24.4689149,40.9442725,8810128,
24.4691813,40.9428229,8810128,
24.469921,40.9426764,8810128,
24.4749939,40.9427303,8810128,
24.4749774,40.9432089,8810128,
24.4746581,40.9431872,8810128,
24.4743223,40.9429747,8810128,
24.4710406,40.9430144,8810128,
24.470993,40.9432863,8810128,
24.4712748,40.9432846,8810128,
24.4713092,40.9450837,8810128,
24.4712827,40.9469338,8810128,
24.470914,40.9469458,8810128,
24.4710942,40.948921,8810128,
24.4752146,40.9490284,8810128,
24.4750569,40.9495709,8810128,
24.4737566,40.9516546,8810128,
24.4754635,40.9527097,8810128,
24.4773588,40.9531359,8810128,
24.4781521,40.9531015,8810128,
24.4784231,40.9522689,8810128,
24.4802336,40.9522612,8810128,
24.48085,40.9520525,8810128,
24.4808371,40.9507135,8810128,
24.4808462,40.9494092,8810128,
24.4813397,40.9492366,8810128,
24.4813432,40.9521184,8810128,
24.4814626,40.9526294,8810128,
24.4816321,40.9534717,8810128,
24.483368,40.9543363,8810128,
24.4844294,40.9544394,8810128,
24.4873296,40.9547212,8810128,
24.4889332,40.955025,8810128,
24.4903745,40.9552872,8810128,
24.4906593,40.9556749,8810128,
24.4936849,40.9561278,8810128,
24.4984157,40.9556441,8810128,
24.4990849,40.9556295,8810128,
24.5013994,40.9555789,8810128,
24.5016172,40.9551166,8810128,
24.5021091,40.9549886,8810128,
24.5024903,40.9546783,8810128,
24.5034545,40.9536593,8810128,
24.5040516,40.9536913,8810128,
24.5055255,40.9550008,8810128,
24.5060075,40.9556749,8810128,
24.5069521,40.9558171,8810128,
24.5073716,40.9562951,8810128,
24.5064377,40.9559649,8810128,
24.5067306,40.9572889,8810128,
24.5077847,40.9580193,8810128,
24.5094552,40.9585508,8810128,
24.5112061,40.9588048,8810128,
24.5151863,40.9582423,8810128,
24.5170563,40.9581964,8810128,
24.5185656,40.9583013,8810128,
24.5230025,40.9579367,8810128,
24.526675,40.9574748,8810128,
24.5267806,40.9576612,8810128,
24.5269694,40.957639,8810128,
24.5324648,40.956994,8810128,
24.5382849,40.9566641,8810128,
24.3733319,40.9457074,27053558,Δράμα - Καβάλα
24.3733243,40.9455825,27053558,Δράμα - Καβάλα
24.3733439,40.9454668,27053558,Δράμα - Καβάλα
24.3734512,40.9450369,27053558,Δράμα - Καβάλα
24.3736014,40.9445912,27053558,Δράμα - Καβάλα
24.3736852,40.9443902,27053558,Δράμα - Καβάλα
24.3737838,40.9441536,27053558,Δράμα - Καβάλα
24.3739098,40.9438961,27053558,Δράμα - Καβάλα
24.3736852,40.9443902,66260368,
24.3733002,40.9443949,66260368,
24.3732016,40.9444288,66260368,
24.3729456,40.9445909,66260368,
24.3726319,40.9446969,66260368,
24.3723887,40.9447342,66260368,
24.3718495,40.9449186,66260368,
24.3716374,40.9449126,66260368,
24.3714445,40.9448639,66260368,
24.3713868,40.9446038,66260368,
24.3713292,40.944406,66260368,
24.3711267,40.944147,66260368,
24.3710715,40.9439786,66260368,
24.371101,40.9438307,66260368,
24.3710783,40.9437466,66260368,
24.3709937,40.943703,66260368,
24.3707603,40.943697,66260368,
24.3706592,40.9436659,66260368,
24.3705484,40.9434509,66260368,
24.3704921,40.9433424,66260368,
24.3703745,40.9432567,66260368,
24.3700176,40.9431539,66260368,
24.3699181,40.9431074,66260368,
24.3698705,40.9430478,66260368,
24.3698886,40.9429717,66260368,
24.3699583,40.9428825,66260368,
24.3699918,40.942806,66260368,
24.369784,40.9424915,66260368,
24.3696796,40.9419869,66260368,
24.3694758,40.9413771,66260368,
24.3693495,40.9412069,66260368,
24.3691325,40.9411238,66260368,
24.368816,40.940901,66260368,
24.3686336,40.9405363,66260368,
24.3684056,40.9403154,66260368,
24.3681898,40.9400808,66260368,
24.3680519,40.9399381,66260368,
24.3679118,40.9399163,66260368,
24.3677896,40.9399733,66260368,
24.3676123,40.9400812,66260368,
24.3669948,40.9405866,66260368,
24.3665374,40.9410962,66260368,
24.3662058,40.9414633,66260368,
24.3661658,40.9415929,66260368,
24.3663487,40.9417743,66260368,
24.3663602,40.9420118,66260368,
24.3661772,40.9421457,66260368,
24.3657583,40.9422787,66260368,
24.365817,40.9424351,66260368,
24.365769,40.9427487,66260368,
24.3657084,40.9430095,66260368,
24.3655254,40.9431866,66260368,
24.3650823,40.9434214,66260368,
24.3650501,40.9435754,66260368,
24.365136,40.9439725,66260368,
24.3651038,40.9443047,66260368,
24.3648356,40.9445803,66260368,
24.3647712,40.9448477,66260368,
24.3647176,40.9450746,66260368,
24.3645459,40.9451961,66260368,
24.3643099,40.9451637,66260368,
24.3639558,40.9449854,66260368,
24.3637412,40.9449206,66260368,
24.3627434,40.9451232,66260368,
24.3622714,40.9451313,66260368,
24.3619066,40.9451475,66260368,
24.3616813,40.9451394,66260368,
24.3615418,40.945026,66260368,
24.3614774,40.9448639,66260368,
24.3615525,40.9447018,66260368,
24.3614989,40.9445559,66260368,
24.3613058,40.9443371,66260368,
24.3612414,40.9442075,66260368,
24.3613272,40.9439157,66260368,
24.3614023,40.9437212,66260368,
24.3612843,40.9435754,66260368,
24.3608874,40.9434133,66260368,
24.3607693,40.9432755,66260368,
24.3607801,40.943,66260368,
24.3608659,40.9427082,66260368,
24.3608766,40.9425461,66260368,
24.3605977,40.9423921,66260368,
24.360426,40.9422463,66260368,
24.3603938,40.9420923,66260368,
24.3602544,40.9420112,66260368,
24.3594819,40.9422301,66260368,
24.3592458,40.9422787,66260368,
24.3590849,40.9421814,66260368,
24.3590205,40.9418816,66260368,
24.3588489,40.9415655,66260368,
24.3586879,40.9414358,66260368,
24.3583983,40.941452,66260368,
24.3580871,40.9416547,66260368,
24.3577438,40.94176,66260368,
24.3569177,40.941833,66260368,
24.3563705,40.9420356,66260368,
24.356231,40.941995,66260368,
24.3561881,40.941833,66260368,
24.3561989,40.9415898,66260368,
24.3560272,40.9412575,66260368,
24.3557912,40.9408685,66260368,
24.3557161,40.9405849,66260368,
24.3555766,40.9404147,66260368,
24.3548899,40.9404714,66260368,
24.354611,40.940439,66260368,
24.3543642,40.9402445,66260368,
24.3543213,40.9398717,66260368,
24.3543428,40.9397177,66260368,
24.3541175,40.9396204,66260368,
24.3534201,40.9399446,66260368,
24.3531948,40.9399851,66260368,
24.3525189,40.9397987,66260368,
24.3523687,40.939815,66260368,
24.3519824,40.94052,66260368,
24.3519288,40.9410306,66260368,
24.3517357,40.9413224,66260368,
24.3515104,40.9413224,66260368,
24.3511992,40.941217,66260368,
24.351049,40.941063,66260368,
24.351049,40.9407389,66260368,
24.3511241,40.9404471,66260368,
24.350931,40.9399608,66260368,
24.3507057,40.9396529,66260368,
24.3507486,40.9393935,66260368,
24.3508774,40.939045,66260368,
24.3508774,40.9387127,66260368,
24.3508452,40.9382183,66260368,
24.3506628,40.9380887,66260368,
24.3503195,40.9380076,66260368,
24.3499761,40.9378293,66260368,
24.3497508,40.9375051,66260368,
24.3495363,40.9374322,66260368,
24.3492358,40.9375132,66260368,
24.3488818,40.9374808,66260368,
24.3485814,40.9372944,66260368,
24.3483132,40.9370026,66260368,
24.348281,40.9367433,66260368,
24.3485707,40.9363947,66260368,
24.3492573,40.9361597,66260368,
24.3497294,40.9360787,66260368,
24.3502122,40.9362326,66260368,
24.3505233,40.9360624,66260368,
24.3507272,40.935876,66260368,
24.3511348,40.9357707,66260368,
24.351167,40.9356815,66260368,
24.3509954,40.93526,66260368,
24.3509203,40.9348224,66260368,
24.3510061,40.9345954,66260368,
24.3513172,40.9344333,66260368,
24.3515533,40.9343279,66260368,
24.3517249,40.934101,66260368,
24.3522399,40.9339875,66260368,
24.3525618,40.9338416,66260368,
24.352712,40.9335174,66260368,
24.3526369,40.9333067,66260368,
24.3523472,40.933023,66260368,
24.3522721,40.9326664,66260368,
24.352315,40.9324475,66260368,
24.352079,40.9322692,66260368,
24.351682,40.9319531,66260368,
24.3514782,40.9319369,66260368,
24.351167,40.9319693,66260368,
24.3507057,40.9318153,66260368,
24.3504911,40.9315154,66260368,
24.350416,40.9312884,66260368,
24.3502014,40.9310453,66260368,
24.3498367,40.9306724,66260368,
24.3497616,40.9300888,66260368,
24.3499869,40.9297727,66260368,
24.350298,40.9292539,66260368,
24.3507808,40.9290837,66260368,
24.351167,40.9289783,66260368,
24.3515855,40.9291728,66260368,
24.3517678,40.9291728,66260368,
24.3517893,40.9289864,66260368,
24.3517464,40.9286865,66260368,
24.3519288,40.9284109,66260368,
24.3517893,40.9275273,66260368,
24.3515747,40.9275354,66260368,
24.3511885,40.9278353,66260368,
24.350652,40.9279407,66260368,
24.3501371,40.9280056,66260368,
24.349429,40.9279569,66260368,
24.3492037,40.9278759,66260368,
24.3490427,40.9276489,66260368,
24.3490427,40.9274625,66260368,
24.3489676,40.9273166,66260368,
24.3489784,40.9271139,66260368,
24.3490642,40.9269599,66260368,
24.349032,40.9268383,66260368,
24.3487638,40.9267005,66260368,
24.3485707,40.9263844,66260368,
24.3485704,40.9261774,66260368,
24.3485704,40.9259748,66260368,
24.3484241,40.9257171,66260368,
24.3481642,40.9254716,66260368,
24.3478799,40.9254531,66260368,
24.3477662,40.9254286,66260368,
24.3475793,40.9252874,66260368,
24.3473925,40.9252506,66260368,
24.3470594,40.9252567,66260368,
24.3467833,40.9253427,66260368,
24.3464421,40.9253979,66260368,
24.3462552,40.9253611,66260368,
24.3461009,40.9252015,66260368,
24.3460603,40.9249805,66260368,
24.3459953,40.9246859,66260368,
24.3459141,40.9245386,66260368,
24.3457841,40.9244895,66260368,
24.3455648,40.9245509,66260368,
24.3447281,40.9249621,66260368,
24.344525,40.9249437,66260368,
24.3444844,40.9248762,66260368,
24.3444519,40.9247719,66260368,
24.3443544,40.9244834,66260368,
24.3441676,40.9243054,66260368,
24.3437452,40.9244282,66260368,
24.3434852,40.9244343,66260368,
24.3428191,40.9241642,66260368,
24.3424779,40.9240353,66260368,
24.3423804,40.9241642,66260368,
24.3424129,40.9243238,66260368,
24.3425998,40.9245877,66260368,
24.3428272,40.9247228,66260368,
24.3428597,40.9249192,66260368,
24.342616,40.9250603,66260368,
24.3422748,40.9254347,66260368,
24.3421368,40.9257048,66260368,
24.3420718,40.9258091,66260368,
24.3418849,40.9257907,66260368,
24.3418281,40.9256557,66260368,
24.3416981,40.9253427,66260368,
24.3416169,40.9252383,66260368,
24.3414463,40.9249376,66260368,
24.3415519,40.9246184,66260368,
24.341495,40.9244097,66260368,
24.3411213,40.9238635,66260368,
24.340967,40.9237284,66260368,
24.3408127,40.9237469,66260368,
24.3405933,40.9238389,66260368,
24.3403415,40.9238635,66260368,
24.3401547,40.923618,66260368,
24.3400085,40.92344,66260368,
24.3399272,40.9233295,66260368,
24.3396104,40.9232251,66260368,
24.3394317,40.92282,66260368,
24.3392774,40.9227955,66260368,
24.3391636,40.9228139,66260368,
24.3388225,40.9230349,66260368,
24.3386113,40.9230717,66260368,
24.3382213,40.9230656,66260368,
24.3381645,40.9231454,66260368,
24.3380426,40.923753,66260368,
24.3378314,40.924109,66260368,
24.3373847,40.9242072,66260368,
24.3371003,40.9242747,66260368,
24.3370678,40.9243913,66260368,
24.3369622,40.9247841,66260368,
24.336816,40.9248455,66260368,
24.3366698,40.9248578,66260368,
24.3361905,40.9248701,66260368,
24.3359225,40.924152,66260368,
24.3360118,40.9238451,66260368,
24.3361987,40.9236671,66260368,
24.3361987,40.923354,66260368,
24.3363611,40.9231331,66260368,
24.3363043,40.9230165,66260368,
24.3361743,40.9229367,66260368,
24.33589,40.923041,66260368,
24.3354351,40.9232129,66260368,
24.3346877,40.9234522,66260368,
24.3343384,40.9235873,66260368,
24.3339241,40.9233909,66260368,
24.3336723,40.9229612,66260368,
24.3333961,40.9226421,66260368,
24.3330956,40.9224886,66260368,
24.3322995,40.9221019,66260368,
24.3319664,40.9219485,66260368,
24.3318202,40.9220589,66260368,
24.3317634,40.9222247,66260368,
24.3320152,40.9224518,66260368,
24.3321614,40.922685,66260368,
24.3321939,40.9229612,66260368,
24.3320233,40.9232067,66260368,
24.3315359,40.9234031,66260368,
24.331341,40.9235566,66260368,
24.3311297,40.923796,66260368,
24.3309023,40.9243422,66260368,
24.330618,40.9245386,66260368,
24.3302768,40.9246859,66260368,
24.3300087,40.9248885,66260368,
24.329765,40.9254409,66260368,
24.3292776,40.9258828,66260368,
24.3288146,40.9262265,66260368,
24.3282785,40.9262019,66260368,
24.3280267,40.9263247,66260368,
24.3278723,40.9267789,66260368,
24.3279048,40.9269568,66260368,
24.3277911,40.9271041,66260368,
24.3270031,40.9275522,66260368,
24.3268975,40.9277117,66260368,
24.3267432,40.9280309,66260368,
24.3267351,40.9281659,66260368,
24.3268001,40.9283991,66260368,
24.3267919,40.9285035,66260368,
24.3267026,40.9286508,66260368,
24.3265157,40.9286569,66260368,
24.3259552,40.9282703,66260368,
24.3257115,40.9278897,66260368,
24.3256953,40.9270612,66260368,
24.325874,40.9266254,66260368,
24.325744,40.9260178,66260368,
24.3254354,40.9259503,66260368,
24.3251917,40.9258828,66260368,
24.3251104,40.9256373,66260368,
24.3250617,40.9255145,66260368,
24.3247368,40.9254654,66260368,
24.3245337,40.9254225,66260368,
24.3241356,40.9256864,66260368,
24.3235183,40.9257293,66260368,
24.3234939,40.9258214,66260368,
24.3234208,40.9259564,66260368,
24.3234939,40.9263431,66260368,
24.3232421,40.9267789,66260368,
24.3229009,40.9269937,66260368,
24.322511,40.9269814,66260368,
24.3217393,40.9267727,66260368,
24.32139,40.9266868,66260368,
24.3210569,40.9267789,66260368,
24.3209026,40.92692,66260368,
24.3208243,40.9272142,66260368,
24.3772247,40.9129157,66357482,Μικράς Ασίας
24.3771295,40.913016,66357482,Μικράς Ασίας
24.3770638,40.9131305,66357482,Μικράς Ασίας
24.3770123,40.9132712,66357482,Μικράς Ασίας
24.3769947,40.9134543,66357482,Μικράς Ασίας
24.3769672,40.9136342,66357482,Μικράς Ασίας
24.3769416,40.9137634,66357482,Μικράς Ασίας
24.3768868,40.9139058,66357482,Μικράς Ασίας
24.3768117,40.9140345,66357482,Μικράς Ασίας
24.3767259,40.9141359,66357482,Μικράς Ασίας
24.3765533,40.9142855,66357482,Μικράς Ασίας
24.375936,40.914803,66357482,Μικράς Ασίας
24.3756819,40.9150338,66357482,Μικράς Ασίας
24.375425,40.9153034,66357482,Μικράς Ασίας
24.3752748,40.9154858,66357482,Μικράς Ασίας
24.3751729,40.915656,66357482,Μικράς Ασίας
24.3751246,40.9157857,66357482,Μικράς Ασίας
24.3751299,40.9159033,66357482,Μικράς Ασίας
24.3751943,40.9160837,66357482,Μικράς Ασίας
24.375311,40.9162966,66357482,Μικράς Ασίας
24.3755617,40.9166016,66357482,Μικράς Ασίας
24.3757241,40.9167283,66357482,Μικράς Ασίας
24.3759239,40.9168195,66357482,Μικράς Ασίας
24.3761197,40.9168702,66357482,Μικράς Ασίας
24.3763584,40.9169006,66357482,Μικράς Ασίας
24.3766159,40.9169168,66357482,Μικράς Ασίας
24.3769029,40.9169239,66357482,Μικράς Ασίας
24.3771604,40.9169452,66357482,Μικράς Ασίας
24.3773535,40.9169786,66357482,Μικράς Ασίας
24.3775078,40.9170302,66357482,Μικράς Ασίας
24.3776392,40.9170911,66357482,Μικράς Ασίας
24.3778336,40.917233,66357482,Μικράς Ασίας
24.3780791,40.9174711,66357482,Μικράς Ασίας
24.378464,40.9178126,66357482,Μικράς Ασίας
24.3787617,40.9180903,66357482,Μικράς Ασίας
24.3788582,40.9182544,66357482,Μικράς Ασίας
24.3789118,40.9183842,66357482,Μικράς Ασίας
24.3789383,40.9184701,66357482,Μικράς Ασίας
24.3789307,40.9185676,66357482,Μικράς Ασίας
24.3788918,40.9187186,66357482,Μικράς Ασίας
24.3787107,40.9191463,66357482,Μικράς Ασίας
24.3785444,40.9195354,66357482,Μικράς Ασίας
24.3782748,40.9200562,66357482,Μικράς Ασίας
24.3780696,40.9204636,66357482,Μικράς Ασίας
24.3779346,40.9207156,66357482,Μικράς Ασίας
24.3778511,40.9208376,66357482,Μικράς Ασίας
24.3776392,40.921098,66357482,Μικράς Ασίας
24.3774207,40.9213661,66357482,Μικράς Ασίας
24.37721,40.9215956,66357482,Μικράς Ασίας
24.3767772,40.9220413,66357482,Μικράς Ασίας
24.3766186,40.9222522,66357482,Μικράς Ασίας
24.3765274,40.9223981,66357482,Μικράς Ασίας
24.3764845,40.9225359,66357482,Μικράς Ασίας
24.3764598,40.9227153,66357482,Μικράς Ασίας
24.3764906,40.9228774,66357482,Μικράς Ασίας
24.3765497,40.9230274,66357482,Μικράς Ασίας
24.3766602,40.9231561,66357482,Μικράς Ασίας
24.3767911,40.9232422,66357482,Μικράς Ασίας
24.3768876,40.9232899,66357482,Μικράς Ασίας
24.3770141,40.9233132,66357482,Μικράς Ασίας
24.3771564,40.923299,66357482,Μικράς Ασίας
24.3773025,40.9232625,66357482,Μικράς Ασίας
24.3776593,40.9231368,66357482,Μικράς Ασίας
24.3780241,40.9229919,66357482,Μικράς Ασίας
24.3783755,40.922844,66357482,Μικράς Ασίας
24.3786047,40.9227549,66357482,Μικράς Ασίας
24.3788247,40.9227001,66357482,Μικράς Ασίας
24.3897054,40.9292721,67100531,Αργοναυτών
24.3907465,40.9288752,67100531,Αργοναυτών
24.3906172,40.9282468,67100545,Παναγούδας
24.3905042,40.9282433,67100545,Παναγούδας
24.38914,40.928515,67100545,Παναγούδας
24.411583,40.9366567,67100565,Πλατεία Ελευθερίας
24.4123691,40.9373331,67100565,Πλατεία Ελευθερίας
24.4124044,40.9373638,67100565,Πλατεία Ελευθερίας
24.4124706,40.9374199,67100565,Πλατεία Ελευθερίας
24.4129376,40.9371309,67100565,Πλατεία Ελευθερίας
24.4120766,40.9363386,67100565,Πλατεία Ελευθερίας
24.411583,40.9366567,67100565,Πλατεία Ελευθερίας
24.4146675,40.9363645,99609589,Γραβιάς
24.4146288,40.9364859,99609589,Γραβιάς
24.4145789,40.9366749,99609589,Γραβιάς
24.4126696,40.9355172,99609655,Κουντουριώτου
24.4130894,40.9356987,99609655,Κουντουριώτου
24.4131438,40.935721,99609655,Κουντουριώτου
24.4140215,40.9359111,99609698,
24.4141868,40.9357773,99609698,
24.3762185,40.9402841,112324803,
24.376191,40.9404013,112324803,
24.3761455,40.9404797,112324803,
24.3760369,40.9406444,112324803,
24.3758518,40.9409301,112324803,
24.3757472,40.9411145,112324803,
24.3756881,40.9412957,112324803,
24.3756875,40.9414116,112324803,
24.3756997,40.9415173,112324803,
24.3762185,40.9402841,112324810,
24.3761725,40.9401854,112324810,
24.3761188,40.9401146,112324810,
24.3760223,40.9400446,112324810,
24.3758702,40.9400004,112324810,
24.3757159,40.9400203,112324810,
24.3756077,40.9400771,112324810,
24.3755201,40.9401906,112324810,
24.3754664,40.940363,112324810,
24.3753699,40.9410437,112324810,
24.3753357,40.9411352,112324810,
24.3752741,40.9412092,112324810,
24.3742881,40.9412928,112324816,
24.3741946,40.9411785,112324816,
24.3741536,40.941071,112324816,
24.3741517,40.9409443,112324816,
24.3741808,40.9408308,112324816,
24.3742559,40.9407255,112324816,
24.3743525,40.9406444,112324816,
24.3745134,40.9405229,112324816,
24.3747494,40.9403527,112324816,
24.3748996,40.9402149,112324816,
24.3749747,40.9401014,112324816,
24.3750158,40.939943,112324816,
24.3750393,40.9397183,112324816,
24.3750927,40.9391451,112324816,
24.3751311,40.9387993,112324816,
24.3752259,40.938325,112324816,
24.3781344,40.9410557,112325532,
24.3777857,40.9412685,112325532,
24.3772278,40.9415926,112325532,
24.3765411,40.9420465,112325532,
24.3761227,40.9423139,112325532,
24.3759296,40.942476,112325532,
24.3757687,40.9426543,112325532,
24.3756614,40.9428731,112325532,
24.3753932,40.9436916,112325532,
24.3753047,40.9439672,112325532,
24.3752773,40.9440603,112325532,
24.3752381,40.944162,112325532,
24.3751625,40.9443512,112325532,
24.414868,40.934703,129141451,Κάστρο Καβάλας
24.41514,40.9344702,129141451,Κάστρο Καβάλας
24.4151142,40.9344203,129141451,Κάστρο Καβάλας
24.4149617,40.9341402,129141451,Κάστρο Καβάλας
24.4148571,40.9339296,129141451,Κάστρο Καβάλας
24.414822,40.9338639,129141451,Κάστρο Καβάλας
24.4147746,40.9338687,129141451,Κάστρο Καβάλας
24.4147358,40.9337709,129141451,Κάστρο Καβάλας
24.4150356,40.9336468,129141451,Κάστρο Καβάλας
24.4152949,40.9340205,129141451,Κάστρο Καβάλας
24.4155455,40.9342751,129141451,Κάστρο Καβάλας
24.4155657,40.9342956,129141451,Κάστρο Καβάλας
24.4155854,40.9343157,129141451,Κάστρο Καβάλας
24.4156548,40.9343861,129141451,Κάστρο Καβάλας
24.415554,40.9350117,129141451,Κάστρο Καβάλας
24.4153372,40.9349337,129141451,Κάστρο Καβάλας
